case_reference,open_date,closed_date,status,subject,reason,type,object_type,address_number,address_line_1,city,state,zip_code,property_id,location,latitude,longitude,council_district,police_district,census_tract,census_block_group,census_block,neighborhood,x_coordinate,y_coordinate,census_tract_2010,census_block_group_2010,census_block_2010,tractce20,geoid20_tract,geoid20_blockgroup,geoid20_block,:@computed_region_fk4y_hpmh,:@computed_region_kwzn_pe6v,:@computed_region_uh5x_q5mi,:@computed_region_dwzh_dtk5,:@computed_region_tmcg_v66k,:@computed_region_xbxg_7ifr,:@computed_region_eziv_p4ck,:@computed_region_jdfw_hhbp,:@computed_region_urdz_b6n8,:@computed_region_vsen_jbmg,:@computed_region_nmyf_6jtp,:@computed_region_ff6v_jbaa,:@computed_region_gkva_sjqs,:@computed_region_h7a8_iwt4,address_line_2,:@computed_region_k9un_h6vm
1001760280,2023-01-01T15:26:00.000,2023-01-03T09:48:00.000,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,294,JEWETT AVE,Buffalo,NEW YORK,14214,90.37-5-38,"{'latitude': '42.93388194876336', 'longitude': '-78.83318976201575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93388194876336,-78.83318976201575,MASTEN,District E,40.03,2,2004,Fillmore-Leroy,-8775670.973,5301914.452,40.01,2,2003,004003,36029004003,360290040032,360290040032004,2,18,151,3241,9,6,19,20,7,4,10,1,199,8,,
1001760329,2023-01-02T16:03:00.000,2023-01-03T16:28:00.000,Closed,DPIS,Housing,Snow Removal Inspection (Req_Serv),Property,150,HOYT,Buffalo,NEW YORK,14213,99.27-4-7,"{'latitude': '42.919692726802765', 'longitude': '-78.88710678412085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.919692726802765,-78.88710678412085,NIAGARA,District D,65.01,4,4001,Elmwood Bidwell,-8781673,5299757.2772,65.01,4,4001,006501,36029006501,360290065014,360290065014001,5,2,205,114,3,27,49,10,3,2,14,35,181,6,,
1001776737,2023-01-26T13:22:00.000,2023-01-30T08:53:00.000,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Individual,,,Buffalo,NEW YORK,UNKNOWN,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,
1001774882,2023-01-17T16:04:00.000,2023-01-31T13:51:00.000,Closed,Dept of Public Works,Sanitation,Totes Pickup (Req_Serv),Property,144,NORTHLAND,Buffalo,NEW YORK,14208,89.81-3-42,"{'latitude': '42.91964829413082', 'longitude': '-78.85468500915567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91964829413082,-78.85468500915567,MASTEN,District E,168.02,1,1003,Masten Park,-8778063.819,5299750.5223,168,3,3002,016802,36029016802,360290168021,360290168021003,2,22,108,1415,9,16,25,7,5,4,9,32,79,8,,
1001788001,2023-02-02T14:24:00.000,,Open,Office of Strategic Planning,Administration,Fair Housing Issue (Req_Serv),Property,358,LONGNECKER,Buffalo,NEW YORK,14206,112.34-1-7.1,"{'latitude': '42.894644129880774', 'longitude': '-78.80872098782217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.894644129880774,-78.80872098782217,LOVEJOY,District C,24,2,2005,Lovejoy,-8772938.527,5295952.3334,24,4,4004,002400,36029002400,360290024002,360290024002005,3,17,24,1404,2,8,28,8,11,1,25,26,221,5,,
1001759113,2022-12-29T11:25:00.000,2022-12-29T12:25:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Individual,,,Buffalo,NEW YORK,UNKNOWN,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,
1001788102,2023-02-03T10:08:00.000,2023-02-06T22:07:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,130,PROSPECT,Buffalo,NEW YORK,14201,110.44-1-27,"{'latitude': '42.892570867001126', 'longitude': '-78.88278560578335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.892570867001126,-78.88278560578335,FILLMORE,District B,71.02,3,3005,Lower West Side,-8781191.972,5295635.3449,71.02,3,3005,007102,36029007102,360290071023,360290071023005,1,15,279,2209,5,11,48,9,4,5,1,58,85,2,,
1001763936,2023-01-11T22:07:00.000,2023-01-13T09:53:00.000,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,44,ATHOL,Buffalo,NEW YORK,14220,133.32-5-6,"{'latitude': '42.85137617591028', 'longitude': '-78.81414752111351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.85137617591028,-78.81414752111351,SOUTH,District A,9,3,3008,South Park,-8773551.208,5289378.1123,9,3,3008,000900,36029000900,360290009003,360290009003008,4,9,250,267,6,33,44,1,12,3,13,2,38,9,,
1001774401,2023-01-13T12:17:00.000,2023-02-14T11:16:00.000,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Property,275,SUFFOLK,Buffalo,NEW YORK,14215,90.11-1-2,"{'latitude': '42.9314057063941', 'longitude': '-78.80585373162586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9314057063941,-78.80585373162586,UNIVERSITY,District E,44.02,1,1004,Kenfield,-8772627.936,5301537.9565,44.02,1,1002,004402,36029004402,360290044021,360290044021004,2,11,126,2600,8,15,63,11,7,4,2,72,282,7,,
1001775793,2023-01-20T16:10:00.000,2023-02-16T11:55:00.000,Closed,Dept of Public Works,Engineering - Traffic,Right of Way Issue (Req_Serv),Property,120,ARMIN,Buffalo,NEW YORK,14210,123.65-1-43,"{'latitude': '42.86223354686724', 'longitude': '-78.81209534391738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.86223354686724,-78.81209534391738,SOUTH,District A,11,1,1007,Seneca-Cazenovia,-8773322.759,5291026.8777,11,1,1010,001100,36029001100,360290011001,360290011001007,4,19,170,2910,6,19,10,3,12,3,18,21,59,9,,
1001759875,2022-12-30T11:29:00.000,2023-01-03T22:05:00.000,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,71,INWOOD,Buffalo,NEW YORK,14209,89.71-1-16,"{'latitude': '42.924926524249344', 'longitude': '-78.86888679875744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.924926524249344,-78.86888679875744,DELAWARE,District D,63.02,3,3005,Elmwood Bidwell,-8779644.756,5300552.9089,63.02,3,3008,006302,36029006302,360290063023,360290063023005,5,21,276,151,7,27,54,14,5,2,14,8,226,1,,
1001755389,2022-12-22T14:34:00.000,2023-01-03T11:12:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,31,MILBURN,Buffalo,NEW YORK,14212,112.39-1-26,"{'latitude': '42.89144512963599', 'longitude': '-78.82557061775077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.89144512963599,-78.82557061775077,FILLMORE,District C,24,5,5005,Broadway Fillmore,-8774822.818,5295464.2951,24,1,1008,002400,36029002400,360290024005,360290024005005,3,8,228,332,5,23,28,2,11,1,35,26,95,2,,
1001763352,2023-01-10T10:28:00.000,2023-01-13T09:58:00.000,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,192,LINDEN AVE,Buffalo,NEW YORK,14216,78.82-1-26,"{'latitude': '42.9438354664937', 'longitude': '-78.85030999477888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9438354664937,-78.85030999477888,DELAWARE,District D,54,4,4000,North Park,-8777576.79,5303427.974,54,4,4000,005400,36029005400,360290054004,360290054004000,5,5,3,2849,7,25,36,13,2,2,33,65,160,1,,
1001786859,2023-01-27T10:00:00.000,2023-01-27T10:41:00.000,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,560,FULTON,Buffalo,NEW YORK,14210,122.34-3-13,"{'latitude': '42.870813933551695', 'longitude': '-78.85025146537342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.870813933551695,-78.85025146537342,FILLMORE,District A,164,4,4003,Ellicott,-8777599.484,5292302.2838,164,2,2021,016400,36029016400,360290164004,360290164004003,4,19,2,2588,5,14,31,3,13,3,32,31,72,2,,
504528-1001759503,2022-12-29T15:30:00.000,2023-01-03T09:27:00.000,Closed,DPIS,Housing,Open311 Housing,Property,134,IDEAL,Buffalo,NEW YORK,14206,112.50-2-17,"{'latitude': '42.88845559647285', 'longitude': '-78.8078411507405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88845559647285,-78.8078411507405,LOVEJOY,District C,23,4,4000,Lovejoy,-78.80776,42.88846,23,4,4000,002300,36029002300,360290023004,360290023004000,3,17,171,2694,2,8,3,8,11,1,25,86,11,5,,
1001775591,2023-01-20T10:02:00.000,2023-01-27T11:05:00.000,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,226,COMSTOCK,Buffalo,NEW YORK,14215,79.80-6-20,"{'latitude': '42.942838111487845', 'longitude': '-78.81779329483683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.942838111487845,-78.81779329483683,UNIVERSITY,District E,47.01,2,2001,University Heights,-8773957.042,5303276.3058,47,3,3001,004701,36029004701,360290047012,360290047012001,2,11,272,2521,8,30,56,11,7,4,34,23,19,7,,
1001775984,2023-01-23T12:56:00.000,2023-01-27T10:51:00.000,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,36,ALABAMA,Buffalo,NEW YORK,14204,122.48-5-9,"{'latitude': '42.86508502088585', 'longitude': '-78.86294825387692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.86508502088585,-78.86294825387692,FILLMORE,District A,5,2,2014,First Ward,-8778983.688,5291459.9431,5,2,2012,000500,36029000500,360290005002,360290005002014,4,16,11,3044,5,20,32,15,13,3,5,14,44,2,,
1001757902,2022-12-28T09:47:00.000,2023-01-03T11:06:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,255,WEISS,Buffalo,NEW YORK,14206,123.26-7-19,"{'latitude': '42.87394461375205', 'longitude': '-78.80830197251737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87394461375205,-78.80830197251737,LOVEJOY,District A,167,2,2005,Kaisertown,-8772900.48,5292805.6076,167,2,2005,016700,36029016700,360290167002,360290167002005,4,17,5,1318,2,34,53,8,11,3,12,39,194,5,,
1001788815,2023-02-07T16:50:00.000,2023-02-21T09:19:00.000,Closed,Dept of Law,Freedom of Information,FOIL Records Police Dept (Req_Serv),Unknown,Unknown,Unknown,Buffalo,NEW YORK,UNKNOWN,Unknown,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,Unknown,
1001802803,2023-02-24T15:03:00.000,2023-02-25T10:45:00.000,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,52,WOODWARD,Buffalo,NEW YORK,14214,89.50-7-7,"{'latitude': '42.93092828659332', 'longitude': '-78.85244482121658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.93092828659332,-78.85244482121658,DELAWARE,District D,53,1,1006,Parkside,-8777814.44,5301465.3685,53,1,1003,005300,36029005300,360290053001,360290053001006,5,18,116,2912,7,28,29,20,2,2,28,54,18,1,,
1001774572,2023-01-16T21:51:00.000,2023-01-27T08:54:00.000,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,32,FLOWER,Buffalo,NEW YORK,14214,79.54-1-16,"{'latitude': '42.95217784904894', 'longitude': '-78.82974610040893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.95217784904894,-78.82974610040893,UNIVERSITY,District E,46.01,3,3005,University Heights,-8775287.623,5304696.6965,46.01,4,4005,004601,36029004601,360290046013,360290046013005,2,18,247,181,8,30,73,20,7,4,34,91,100,7,,
1001764001,2023-01-12T09:38:00.000,2023-01-13T09:05:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,340,MASTEN,Buffalo,NEW YORK,14209,100.48-2-21,"{'latitude': '42.911616139822705', 'longitude': '-78.8598915108334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.911616139822705,-78.8598915108334,ELLICOTT,District E,168.02,2,2020,Masten Park,-8778643.406,5298529.6215,168,4,4018,016802,36029016802,360290168022,360290168022020,2,21,215,1418,4,16,25,14,5,4,9,32,20,4,,
1001755335,2022-12-22T12:13:00.000,2023-01-03T10:20:00.000,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,53,ARKANSAS,Buffalo,NEW YORK,14213,99.42-3-5,"{'latitude': '42.914158650244524', 'longitude': '-78.89546863396356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.914158650244524,-78.89546863396356,NIAGARA,District B,61,3,3009,Upper West Side,-8782603.839,5298916.0709,61,3,3010,006100,36029006100,360290061003,360290061003009,1,2,23,106,3,26,43,10,4,5,31,27,110,6,,
1001757996,2022-12-28T10:42:00.000,2023-01-03T15:25:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing Issue (Req_Serv),Property,295,MINNESOTA,Buffalo,NEW YORK,14215,79.72-6-12,"{'latitude': '42.94605943746219', 'longitude': '-78.81861347518169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.94605943746219,-78.81861347518169,UNIVERSITY,District E,47.01,1,1001,University Heights,-8774048.344,5303766.1819,47,2,2001,004701,36029004701,360290047011,360290047011001,2,11,117,2460,8,30,56,11,7,4,34,23,275,7,,
504992-1001760357,2023-01-02T19:00:00.000,2023-01-03T09:02:00.000,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,93,VIRGIL,Buffalo,NEW YORK,14216,78.56-6-22,"{'latitude': '42.95041971631761', 'longitude': '-78.86411798917891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.95041971631761,-78.86411798917891,DELAWARE,District D,49.02,3,3001,North Park,-78.86404,42.95043,49,5,5001,004902,36029004902,360290049023,360290049023001,5,5,172,1250,7,25,51,13,2,2,33,48,287,1,,
1001763712,2023-01-11T10:19:00.000,2023-01-13T09:34:00.000,Closed,Utilities,Buffalo Water Authority,Water Issue (Req_Serv),Property,396,HOYT,Buffalo,NEW YORK,14213,88.68-2-20,"{'latitude': '42.9264770480792', 'longitude': '-78.88630856465053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9264770480792,-78.88630856465053,NIAGARA,District D,63.01,5,5005,Elmwood Bidwell,-8781584.141,5300788.6299,63.01,5,5004,006301,36029006301,360290063015,360290063015005,5,2,125,220,3,27,76,10,3,2,14,33,142,6,,
1001787466,2023-01-31T11:35:00.000,2023-02-14T16:20:00.000,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,21,HOUSTON,Buffalo,NEW YORK,14220,133.22-7-4,"{'latitude': '42.85254710903312', 'longitude': '-78.83132622979554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.85254710903312,-78.83132622979554,LOVEJOY,District A,2,4,4007,Hopkins-Tifft,-8775463.536,5289555.9131,2,4,4010,000200,36029000200,360290002004,360290002004007,4,9,44,1811,2,10,1,1,14,3,27,40,170,5,,
1001786830,2023-01-27T09:04:00.000,,Open,Dept of Public Works,Engineering - Traffic,Signal Out or Flashing (Req_Serv),Property,INTERSECTION,Michigan Ave,Buffalo,NEW YORK,14204,3054,"{'latitude': '42.88322012415982', 'longitude': '-78.86858003606125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.88322012415982,-78.86858003606125,ELLICOTT,District B,14.03,2,2007,Central,1071841.6,1050642.5,14.02,3,3006,001403,36029001403,360290014032,360290014032007,1,16,70,3083,4,4,20,15,9,5,16,66,130,4,E Eagle St,
1001756516,2022-12-27T08:47:00.000,2023-02-14T10:52:00.000,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Property,481,CLINTON,Buffalo,NEW YORK,14204,111.19-2-1.2,"{'latitude': '42.881372454851764', 'longitude': '-78.85608678732586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.881372454851764,-78.85608678732586,ELLICOTT,District B,14.03,1,1002,Pratt-Willert,-8778239.496,5293977.8352,14.02,1,1002,001403,36029001403,360290014031,360290014031002,1,16,101,3032,4,22,20,15,13,5,8,66,202,4,,
1001800294,2023-02-14T14:09:00.000,2023-02-17T13:39:00.000,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,281,WEIMAR,Buffalo,NEW YORK,14206,123.34-2-20,"{'latitude': '42.87236998916655', 'longitude': '-78.8074153205103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87236998916655,-78.8074153205103,LOVEJOY,District A,167,2,2004,Kaisertown,-8772801.779,5292566.4267,167,2,2004,016700,36029016700,360290167002,360290167002004,4,17,5,2836,2,34,53,8,11,3,12,39,194,5,,
1001761233,2023-01-04T10:38:00.000,,Open,Dept of Public Works,Engineering - Street Repairs,PW Ongoing Construction (Req_Serv),Property,53,RAMSDELL,Buffalo,NEW YORK,14216,78.38-2-47,"{'latitude': '42.957863389077765', 'longitude': '-78.87153376999528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.957863389077765,-78.87153376999528,NORTH,District D,50,3,3000,North Park,-8779939.412,5305561.4613,50,3,3001,005000,36029005000,360290050003,360290050003000,5,5,164,3246,1,25,70,13,2,2,33,34,62,10,,
1001759909,2022-12-30T11:45:00.000,2023-01-03T10:09:00.000,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,318,HERMAN,Buffalo,NEW YORK,14211,100.75-6-17,"{'latitude': '42.90083864139013', 'longitude': '-78.8449764503514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90083864139013,-78.8449764503514,FILLMORE,District C,31,1,1015,Broadway Fillmore,-8776983.068,5296891.6736,31,1,1012,003100,36029003100,360290031001,360290031001015,3,4,111,1862,5,23,35,17,10,1,35,52,98,2,,
1001753673,2022-12-14T15:35:00.000,2023-01-03T13:40:00.000,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Property,245,ELMWOOD,Buffalo,NEW YORK,14222,100.70-1-33,"{'latitude': '42.90367034643541', 'longitude': '-78.87643015668164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.90367034643541,-78.87643015668164,ELLICOTT,District B,67.02,4,4001,Elmwood Bryant,-8780484.484,5297322.0047,67.02,2,2002,006702,36029006702,360290067024,360290067024001,1,15,137,1459,4,5,52,4,5,5,4,60,39,4,,
1001763611,2023-01-10T16:23:00.000,2023-01-13T22:05:00.000,Closed,Dept of Public Works,Forestry,Tree Other (Req_Serv),Property,164,THOMPSON,Buffalo,NEW YORK,14207,88.33-4-5,"{'latitude': '42.9385991665746', 'longitude': '-78.90056561969567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.9385991665746,-78.90056561969567,NORTH,District D,59,4,4002,Black Rock,-8783171.23,5302631.7177,59,4,4002,005900,36029005900,360290059004,360290059004002,5,10,75,2292,1,9,72,18,1,2,26,88,92,10,,
504420-1001758784,2022-12-29T07:00:00.000,2023-01-03T11:04:00.000,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,269,COMSTOCK,Buffalo,NEW YORK,14215,79.80-2-56,"{'latitude': '42.944029912197166', 'longitude': '-78.81732351650155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.944029912197166,-78.81732351650155,UNIVERSITY,District E,47.01,1,1004,University Heights,-78.81737,42.94405,47,2,2004,004701,36029004701,360290047011,360290047011004,2,11,117,2259,8,30,56,11,7,4,34,23,275,7,,
1001754328,2022-12-19T09:35:00.000,2023-01-03T15:49:00.000,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Property,254,PERRY,Buffalo,NEW YORK,14204,122.23-2-6,"{'latitude': '42.87450196659514', 'longitude': '-78.86554710068769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.87450196659514,-78.86554710068769,FILLMORE,District A,164,1,1005,Ellicott,-8779272.989,5292890.2713,164,1,1007,016400,36029016400,360290164001,360290164001005,4,16,38,776,5,14,31,15,13,3,32,31,148,2,,
1001776610,2023-01-26T10:03:00.000,2023-01-27T11:15:00.000,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,1061,KENSINGTON,Buffalo,NEW YORK,14215,90.32-8-8,"{'latitude': '42.937008867286025', 'longitude': '-78.81523056589639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.937008867286025,-78.81523056589639,MASTEN,District E,42,2,2001,Kensington-Bailey,-8773671.761,5302389.9015,42,2,2001,004200,36029004200,360290042002,360290042002001,2,11,168,2147,9,13,39,11,7,4,6,9,200,8,,
1001764087,2023-01-12T11:25:00.000,2023-01-13T11:35:00.000,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,119,ALBANY,Buffalo,NEW YORK,14213,99.42-12-1,"{'latitude': '42.91272923123033', 'longitude': '-78.89722979239797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42.91272923123033,-78.89722979239797,NIAGARA,District B,69.01,3,3005,West Side,-8782799.891,5298698.8046,69.01,3,3005,006901,36029006901,360290069013,360290069013005,1,2,233,2494,3,29,41,10,4,5,3,67,124,6,,
